FILE_ID	SENTENCE	GENE	PHENOTYPE	GENE_ID	PHENOTYPE_ID	GENE_START_POSITION	GENE_END_POSITION	PHENOTYPE_START_POSITION	PHENOTYPE_END_POSITION	RELATION
28792508	Here, we tested the DCTN1 protein-coding exons in 510 sporadic ALS patients in whom SOD1, TARDBP, FUS, and C9orf72 genes were screened before.	C9orf72	sporadic	203228	HP_0003745	107	114	54	62	False
28792508	Our results suggested that variants in DCTN1 are not common risk factors for Chinese sporadic ALS and that the frequency of variants of unknown significance in the cohort study was 0.39%	ALS	sporadic	3483	HP_0003745	94	97	85	93	False
28792508	Our results suggested that variants in DCTN1 are not common risk factors for Chinese sporadic ALS and that the frequency of variants of unknown significance in the cohort study was 0.39%	DCTN1	sporadic	1639	HP_0003745	39	44	85	93	False
25351776	We analyzed, by conventional and molecular cytogenetics, 19 novel SRY-negative unrelated 46,XX subjects both familial and sporadic, with isolated DSD.	SRY	sporadic	6736	HP_0003745	66	69	122	130	False
25351776	A further XX male, ascertained because of intellectual disability, carried a de novo cryptic duplication at Xq27.1, involving SOX3.	cryptic	intellectual disability	55997	HP_0001249	85	92	42	65	False
25351776	A further XX male, ascertained because of intellectual disability, carried a de novo cryptic duplication at Xq27.1, involving SOX3.	SOX3	intellectual disability	6658	HP_0001249	126	130	42	65	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	PKD	paroxysmal dyskinesias	5587	HP_0007166	83	86	59	81	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	ICCA	paroxysmal dyskinesias	112476	HP_0007166	211	215	59	81	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	FHM	paroxysmal dyskinesias	773	HP_0007166	258	261	59	81	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	type	paroxysmal dyskinesias	6445	HP_0007166	262	266	59	81	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	PKD	epilepsy	5587	HP_0001250	83	86	129	137	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	ICCA	epilepsy	112476	HP_0001250	211	215	129	137	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	FHM	epilepsy	773	HP_0001250	258	261	129	137	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	type	epilepsy	6445	HP_0001250	262	266	129	137	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	PKD	episodic	5587	HP_0025303	83	86	319	327	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	ICCA	episodic	112476	HP_0025303	211	215	319	327	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	FHM	episodic	773	HP_0025303	258	261	319	327	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	type	episodic	6445	HP_0025303	262	266	319	327	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	PKD	ataxia	5587	HP_0001251	83	86	328	334	False
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	ICCA	ataxia	112476	HP_0001251	211	215	328	334	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	FHM	ataxia	773	HP_0001251	258	261	328	334	True
28870817	Mutations within this gene are responsible for kinesigenic paroxysmal dyskinesias (PKD) as well as for benign familial infantile epilepsy (BFIE), a disease associating infantile convulsions and choreoathetosis (ICCA), a form of familial hemiplegic migraine (FHM type 4), paroxysmal benign torticollis of childhood, and episodic ataxia.	type	ataxia	6445	HP_0001251	262	266	328	334	False
22753417	Hyperekplexia or startle disease is characterized by an exaggerated startle response, evoked by tactile or auditory stimuli, producing hypertonia and apnea episodes.	tactile	hypertonia	10225	HP_0001276	96	103	135	145	False
29317515	Clear cell renal cell carcinoma (ccRCC) is an heterogeneous tumour at architectural, cellular and molecular level, a reason why the 2014 International Society of Urological Pathology consensus recommended wide sampling of RCC masses to include at least 1 block/cm of tumour together with perpendicular sections of the tumour/perinephric fat interface and the tumour/renal sinus interface.	RCC	heterogeneous	7515	HP_0001425	35	38	46	59	False
29317515	Clear cell renal cell carcinoma (ccRCC) is an heterogeneous tumour at architectural, cellular and molecular level, a reason why the 2014 International Society of Urological Pathology consensus recommended wide sampling of RCC masses to include at least 1 block/cm of tumour together with perpendicular sections of the tumour/perinephric fat interface and the tumour/renal sinus interface.	fat	heterogeneous	948	HP_0001425	337	340	46	59	False
29317515	Clear cell renal cell carcinoma (ccRCC) is an heterogeneous tumour at architectural, cellular and molecular level, a reason why the 2014 International Society of Urological Pathology consensus recommended wide sampling of RCC masses to include at least 1 block/cm of tumour together with perpendicular sections of the tumour/perinephric fat interface and the tumour/renal sinus interface.	RCC	tumour	7515	HP_0002664	35	38	60	66	False
29317515	Clear cell renal cell carcinoma (ccRCC) is an heterogeneous tumour at architectural, cellular and molecular level, a reason why the 2014 International Society of Urological Pathology consensus recommended wide sampling of RCC masses to include at least 1 block/cm of tumour together with perpendicular sections of the tumour/perinephric fat interface and the tumour/renal sinus interface.	fat	tumour	948	HP_0002664	337	340	60	66	False
29317515	We observed the presence of the mutation at pH1047R of <i>PIK3CA</i> gene in five samples of the tumour, while the remaining 15 samples did not show any mutation at <i>PIK3CA</i> or any other investigated gene.	PIK3CA	tumour	5290	HP_0002664	58	64	97	103	True
29317515	There is a great need to develop novel RCC sampling strategies to overcome tumour heterogeneity prior to define precision oncology strategies	RCC	tumour	7515	HP_0002664	39	42	75	81	False
29317515	There is a great need to develop novel RCC sampling strategies to overcome tumour heterogeneity prior to define precision oncology strategies	great	tumour	122042	HP_0002664	11	16	75	81	False
29317515	There is a great need to develop novel RCC sampling strategies to overcome tumour heterogeneity prior to define precision oncology strategies	RCC	heterogeneity	7515	HP_0001425	39	42	82	95	False
29317515	There is a great need to develop novel RCC sampling strategies to overcome tumour heterogeneity prior to define precision oncology strategies	great	heterogeneity	122042	HP_0001425	11	16	82	95	False
30113427	Twenty-two previously identified pancreatic cancer risk genes and 337 germline variants were identified from 97 informative studies that met our inclusion criteria.	met	cancer	4233	HP_0002664	137	140	44	50	True
30694044	To investigate the direct effects of this SNP in the heterogeneous cellular context of the brain, we generated humanized transgenic mice using a design that maximized the local transcriptional landscape of the human HTR1A gene while also controlling for effects of genomic insertion location.	mice	heterogeneous	23581	HP_0001425	132	136	53	66	False
30694044	To investigate the direct effects of this SNP in the heterogeneous cellular context of the brain, we generated humanized transgenic mice using a design that maximized the local transcriptional landscape of the human HTR1A gene while also controlling for effects of genomic insertion location.	HTR1A	heterogeneous	3350	HP_0001425	216	221	53	66	False
29961928	Humans who carry HNF1B mutations develop heterogeneous renal abnormalities, including multicystic dysplastic kidneys, glomerulocystic kidney disease, renal agenesis, renal hypoplasia, and renal interstitial fibrosis.	HNF1B	heterogeneous	6928	HP_0001425	17	22	41	54	False
29961928	Humans who carry HNF1B mutations develop heterogeneous renal abnormalities, including multicystic dysplastic kidneys, glomerulocystic kidney disease, renal agenesis, renal hypoplasia, and renal interstitial fibrosis.	HNF1B	renal agenesis	6928	HP_0000104	17	22	150	164	True
29961928	Humans who carry HNF1B mutations develop heterogeneous renal abnormalities, including multicystic dysplastic kidneys, glomerulocystic kidney disease, renal agenesis, renal hypoplasia, and renal interstitial fibrosis.	HNF1B	renal hypoplasia	6928	HP_0000089	17	22	166	182	True
29961928	Humans who carry HNF1B mutations develop heterogeneous renal abnormalities, including multicystic dysplastic kidneys, glomerulocystic kidney disease, renal agenesis, renal hypoplasia, and renal interstitial fibrosis.	HNF1B	renal interstitial fibrosis	6928	HP_0005576	17	22	188	215	False
26188004	For individual RP patients, our study may help to predict time-courses for Pde6a-related retinal degeneration and thereby facilitate the definition of a window-of-opportunity for clinical interventions.	Pde6a	retinal degeneration	5145	HP_0000546	75	80	89	109	False
30022764	Pompe disease, also called type II glycogen storage disease, is a rare autosomal recessive inherited disease caused by the storage of glycogen in lysosome due to acid α-glucosidase (GAA) deficiency, with the most severe conditions in the skeletal muscle, the myocardium, and the smooth muscle.	type	autosomal recessive	6445	HP_0000007	27	31	71	90	True
30022764	Pompe disease, also called type II glycogen storage disease, is a rare autosomal recessive inherited disease caused by the storage of glycogen in lysosome due to acid α-glucosidase (GAA) deficiency, with the most severe conditions in the skeletal muscle, the myocardium, and the smooth muscle.	GAA	autosomal recessive	2548	HP_0000007	182	185	71	90	True
21818352	We examined the effects of a mutation in the Sh3pxd2b gene (Sh3pxd2b(nee)) on the progression of otitis media and hearing impairment at various developmental stages.	Sh3pxd2b	hearing impairment	285590	HP_0000365	45	53	114	132	False
26035073	To date, the genetic alteration of SASS6 has not been reported in human cancers.	SASS6	cancer	163786	HP_0002664	35	40	72	78	False
26035073	In the present study, we examined whether SASS6 expression is abnormally regulated in colorectal cancers (CRCs).	SASS6	cancer	163786	HP_0002664	42	47	97	103	False
26035073	Next, using DLD-1 colon cancer cells inducibly expressing SASS6, SASS6 overexpression was shown to induce centrosome amplification, mitotic abnormalities such as chromosomal misalignment and lagging chromosome, and chromosomal numerical changes.	SASS6	cancer	163786	HP_0002664	58	63	24	30	False
26035073	Next, using DLD-1 colon cancer cells inducibly expressing SASS6, SASS6 overexpression was shown to induce centrosome amplification, mitotic abnormalities such as chromosomal misalignment and lagging chromosome, and chromosomal numerical changes.	DLD	cancer	1738	HP_0002664	12	15	24	30	False
26035073	SASS6 upregulation in colon cancer was also revealed in the Cancer Genome Atlas (TCGA) data and was shown to be an independent predictor of poor survival (multivariate analysis: hazard ratio, 2.805; 95% confidence interval, 1.244‑7.512; P=0.0112).	SASS6	cancer	163786	HP_0002664	0	5	28	34	False
26035073	Finally, further analysis of the TCGA data demonstrated SASS6 upregulation in a modest manner in 8 of 11 cancer types other than colon cancer, and SASS6 upregulation was found to be associated with a poor survival outcome in patients with kidney renal cell carcinoma and lung adenocarcinoma.	SASS6	cancer	163786	HP_0002664	56	61	105	111	False
26035073	Finally, further analysis of the TCGA data demonstrated SASS6 upregulation in a modest manner in 8 of 11 cancer types other than colon cancer, and SASS6 upregulation was found to be associated with a poor survival outcome in patients with kidney renal cell carcinoma and lung adenocarcinoma.	type	cancer	6445	HP_0002664	112	116	105	111	False
26035073	Finally, further analysis of the TCGA data demonstrated SASS6 upregulation in a modest manner in 8 of 11 cancer types other than colon cancer, and SASS6 upregulation was found to be associated with a poor survival outcome in patients with kidney renal cell carcinoma and lung adenocarcinoma.	SASS6	lung adenocarcinoma	163786	HP_0030078	56	61	271	290	False
26035073	Finally, further analysis of the TCGA data demonstrated SASS6 upregulation in a modest manner in 8 of 11 cancer types other than colon cancer, and SASS6 upregulation was found to be associated with a poor survival outcome in patients with kidney renal cell carcinoma and lung adenocarcinoma.	type	lung adenocarcinoma	6445	HP_0030078	112	116	271	290	False
26035073	Our present findings revealed that the upregulation of SASS6 expression is involved in the pathogenesis of CRC and is associated with a poor prognosis among patients with colon cancer.	SASS6	cancer	163786	HP_0002664	55	60	177	183	False
27737959	Here, we report that biallelic mutations in NCAPD2, NCAPH, or NCAPD3, encoding subunits of these complexes, cause microcephaly.	NCAPD2	microcephaly	9918	HP_0000252	44	50	114	126	False
27737959	Here, we report that biallelic mutations in NCAPD2, NCAPH, or NCAPD3, encoding subunits of these complexes, cause microcephaly.	NCAPH	microcephaly	23397	HP_0000252	52	57	114	126	False
27737959	Here, we report that biallelic mutations in NCAPD2, NCAPH, or NCAPD3, encoding subunits of these complexes, cause microcephaly.	NCAPD3	microcephaly	23310	HP_0000252	62	68	114	126	True
29161404	Mutations in a proline-rich-repeat region (PRR) of UBQLN2 cause amyotrophic lateral sclerosis (ALS)/frontotemporal dementia (FTD); however, neither the normal functions of the PRR nor impacts of ALS-associated mutations within it are well understood.	PRR	frontotemporal dementia	10159	HP_0002145	43	46	100	123	False
29161404	Mutations in a proline-rich-repeat region (PRR) of UBQLN2 cause amyotrophic lateral sclerosis (ALS)/frontotemporal dementia (FTD); however, neither the normal functions of the PRR nor impacts of ALS-associated mutations within it are well understood.	UBQLN2	frontotemporal dementia	29978	HP_0002145	51	57	100	123	True
29161404	Mutations in a proline-rich-repeat region (PRR) of UBQLN2 cause amyotrophic lateral sclerosis (ALS)/frontotemporal dementia (FTD); however, neither the normal functions of the PRR nor impacts of ALS-associated mutations within it are well understood.	ALS	frontotemporal dementia	3483	HP_0002145	95	98	100	123	False
29021214	Recently, we identified disease-linked mutations in the <i>CCNF</i> gene, which encodes the cyclin F protein, in cohorts of patients with familial and sporadic ALS and frontotemporal dementia (FTD) (Williams KL <i>et al</i> 2016 <i>Nat.	ALS	sporadic	3483	HP_0003745	160	163	151	159	False
29021214	Recently, we identified disease-linked mutations in the <i>CCNF</i> gene, which encodes the cyclin F protein, in cohorts of patients with familial and sporadic ALS and frontotemporal dementia (FTD) (Williams KL <i>et al</i> 2016 <i>Nat.	ALS	frontotemporal dementia	3483	HP_0002145	160	163	168	191	False
27588451	Cone-rod degeneration (CRD) belongs to the disease spectrum of retinal degenerations, a group of hereditary disorders characterized by an extreme clinical and genetic heterogeneity.	CRD	retinal degenerations	1406	HP_0000546	23	26	63	84	False
27588451	Cone-rod degeneration (CRD) belongs to the disease spectrum of retinal degenerations, a group of hereditary disorders characterized by an extreme clinical and genetic heterogeneity.	rod	retinal degenerations	9735	HP_0000546	5	8	63	84	False
27588451	Cone-rod degeneration (CRD) belongs to the disease spectrum of retinal degenerations, a group of hereditary disorders characterized by an extreme clinical and genetic heterogeneity.	CRD	heterogeneity	1406	HP_0001425	23	26	167	180	False
27588451	Cone-rod degeneration (CRD) belongs to the disease spectrum of retinal degenerations, a group of hereditary disorders characterized by an extreme clinical and genetic heterogeneity.	rod	heterogeneity	9735	HP_0001425	5	8	167	180	False
27588451	It mainly differentiates from other retinal dystrophies, and in particular from the more frequent disease retinitis pigmentosa, because cone photoreceptors degenerate at a higher rate than rod photoreceptors, causing severe deficiency of central vision.	rod	retinal dystrophies	9735	HP_0000556	189	192	36	55	False
27588451	In addition to CRD, these three individuals had hearing loss or hearing deficit.	CRD	hearing loss	1406	HP_0000365	15	18	48	60	True
27588451	Interaction studies also showed that CEP78 binds to FAM161A, another ciliary protein associated with retinal degeneration.	CEP78	retinal degeneration	84131	HP_0000546	37	42	101	121	True
27588451	Interaction studies also showed that CEP78 binds to FAM161A, another ciliary protein associated with retinal degeneration.	FAM161A	retinal degeneration	84140	HP_0000546	52	59	101	121	False
27588451	Altogether, our data strongly suggest that mutations in CEP78 cause a previously undescribed clinical entity of a ciliary nature characterized by blindness and deafness but clearly distinct from Usher syndrome, a condition for which visual impairment is due to retinitis pigmentosa.	CEP78	blindness	84131	HP_0000618	56	61	146	155	False
27588451	Altogether, our data strongly suggest that mutations in CEP78 cause a previously undescribed clinical entity of a ciliary nature characterized by blindness and deafness but clearly distinct from Usher syndrome, a condition for which visual impairment is due to retinitis pigmentosa.	CEP78	deafness	84131	HP_0000365	56	61	160	168	True
27588451	Altogether, our data strongly suggest that mutations in CEP78 cause a previously undescribed clinical entity of a ciliary nature characterized by blindness and deafness but clearly distinct from Usher syndrome, a condition for which visual impairment is due to retinitis pigmentosa.	CEP78	visual impairment	84131	HP_0000505	56	61	233	250	True
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	great	dysmorphic facies	122042	HP_0001999	162	167	51	68	False
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	Megf8	dysmorphic facies	1954	HP_0001999	273	278	51	68	False
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	great	dextrocardia	122042	HP_0001651	162	167	124	136	False
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	Megf8	dextrocardia	1954	HP_0001651	273	278	124	136	True
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	great	cardiac abnormalities	122042	HP_0001627	162	167	186	207	False
23063620	We describe five affected individuals with similar dysmorphic facies, and three of them had either complete situs inversus, dextrocardia, or transposition of the great arteries; similar cardiac abnormalities were previously identified in a mouse mutant for the orthologous Megf8.	Megf8	cardiac abnormalities	1954	HP_0001627	273	278	186	207	True
24849935	Bardet-Biedl syndrome (BBS) is a rare ciliopathy disorder that is clinically and genetically heterogeneous with 18 known genes.	BBS	heterogeneous	583	HP_0001425	23	26	93	106	False
24849935	This result represents another indication for the genetic heterogeneity of BBS and extends the mutational spectrum of the disease by introducing nine novel mutations in five BBS genes.	BBS	heterogeneity	583	HP_0001425	75	78	58	71	False
25732731	In this study, we show that the presentation of a MHC class II-restricted model Ag (male, DBY) released by dying tumor cells may last more than 4 wk.	DBY	tumor	8653	HP_0002664	90	93	113	118	False
25732731	To avoid this artifactual early priming of the host precluding the study of the interactions between the immune system and tumors at the steady state, we generated a cell line expressing the DBY Ag in an inducible manner.	DBY	tumor	8653	HP_0002664	191	194	123	128	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	ACAD8	kyphoscoliosis	27034	HP_0002751	30	35	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	ACADSB	kyphoscoliosis	36	HP_0002751	85	91	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	SCAD	kyphoscoliosis	35	HP_0002751	129	133	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	AUH	kyphoscoliosis	549	HP_0002751	148	151	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	DHCR7	kyphoscoliosis	1717	HP_0002751	192	197	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	HMGCS2	kyphoscoliosis	3158	HP_0002751	228	234	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	HSD17B10	kyphoscoliosis	3028	HP_0002751	291	299	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	FKBP14	kyphoscoliosis	55033	HP_0002751	353	359	401	415	True
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	ROGDI	kyphoscoliosis	79641	HP_0002751	457	462	401	415	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	ACAD8	myopathy	27034	HP_0003198	30	35	417	425	False
25111118	The created databases include ACAD8 (isobutyryl-CoA dehydrogenase deficiency (IBD)), ACADSB (short-chain acyl-CoA dehydrogenase (SCAD) deficiency), AUH (3-methylglutaconic aciduria (3-MGCA)), DHCR7 (Smith-Lemli-Opitz syndrome), HMGCS2 (3-hydroxy-3-methylglutaryl-CoA synthase 2 deficiency), HSD17B10 (17-beta-hydroxysteroid dehydrogenase X deficiency), FKBP14 (Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss; EDSKMH) and ROGDI (Kohlschütter-Tönz syndrome).	ACADSB	myopathy	36	HP_0003198	85	91	417	425	False
